ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.04981231231231231,0.5388181753956293,0.3100702435668525,0.6980841442547422,0.08248960721084735,0.8316217648633237,-0.15190288533502225,2.189899284955115,-0.9000905227313161,1
0.048201303798764465,0.4880066014842808,0.3775433651760521,0.6498797201700311,0.08215890745669532,-0.32469836835228233,-0.013042079721753287,-0.4109808681250966,-0.8772428488657225,1
0.0427043619071045,0.5558871481529907,0.49717295547706064,0.876696813078357,0.07967017208413002,0.03065066945508647,-0.27859446657109715,-0.3454487262543915,-0.7719014349865145,1
0.07190802818405038,0.4743850207312845,0.39205177580306344,0.6839548568364602,0.11082317856959227,-0.011925404772444711,-0.2319607847282453,-0.39941932041016637,-0.8859634879731164,0
0.06734578381437464,0.5590859946823844,0.4236913698938368,0.8953718713178095,0.07719300987870452,0.2974025213703165,-0.3250817515306449,-0.7134278004444652,-1.081703335489999,0
0.07318766259755853,0.4896914084107989,0.3645144448029152,0.7260805541989283,0.11474429367009177,0.15188295906198332,-0.31486493611174227,-0.5222407086931082,-0.8447411157914448,0
